run_id,stage,phase,experiment_label,workflow,run_url,event,status,conclusion,head_branch,head_sha,run_attempt,created_at_utc,updated_at_utc,job_name,job_id,job_url,artifact_name,artifact_id,artifact_digest,artifact_count,local_root,local_tree_hash,provenance_status,research_status,observed_at_utc,notes
"27064773479","2","ENGINEERING","fix(sweep): learning-speed metric + constructive prior + VDN + 10k ep…",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27064773479","push","completed","failure","main","7a3d64cb183ce54010e1692004b1075e04fecf52","1","2026-06-06T14:22:36Z","2026-06-06T14:22:36Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27064773764","2","ENGINEERING","fix(sweep): learning-speed metric + constructive prior + VDN + 10k ep…","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27064773764","push","completed","success","main","7a3d64cb183ce54010e1692004b1075e04fecf52","1","2026-06-06T14:22:37Z","2026-06-06T14:26:11Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27064784592","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27064784592","workflow_dispatch","completed","cancelled","main","7a3d64cb183ce54010e1692004b1075e04fecf52","1","2026-06-06T14:23:06Z","2026-06-06T19:53:58Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27073034691","2","ENGINEERING","perf(sweep): dev-speed tick for paper mode — 3.2x faster, fits 6h CI …",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27073034691","push","completed","failure","main","9b2bc9baf4f9ea142a89a85473257c4b521487c2","1","2026-06-06T20:28:00Z","2026-06-06T20:28:00Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27073034940","2","ENGINEERING","perf(sweep): dev-speed tick for paper mode — 3.2x faster, fits 6h CI …","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27073034940","push","completed","success","main","9b2bc9baf4f9ea142a89a85473257c4b521487c2","1","2026-06-06T20:28:01Z","2026-06-06T20:31:30Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27073040748","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27073040748","workflow_dispatch","completed","cancelled","main","9b2bc9baf4f9ea142a89a85473257c4b521487c2","1","2026-06-06T20:28:17Z","2026-06-06T20:37:39Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27125197010","2","ENGINEERING","feat(sweep): add run_mode input + horizon-ablation profiles; AUC-prim…",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27125197010","push","completed","failure","main","beaf8eac3137d1bbf255f9e3b68ce94413eea805","1","2026-06-08T08:25:29Z","2026-06-08T08:25:29Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27125198038","2","ENGINEERING","feat(sweep): add run_mode input + horizon-ablation profiles; AUC-prim…","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27125198038","push","completed","success","main","beaf8eac3137d1bbf255f9e3b68ce94413eea805","1","2026-06-08T08:25:30Z","2026-06-08T08:28:50Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27125208446","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27125208446","workflow_dispatch","completed","failure","main","beaf8eac3137d1bbf255f9e3b68ce94413eea805","1","2026-06-08T08:25:43Z","2026-06-08T08:26:56Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27125757592","2","ENGINEERING","fix(sweep): allow paper_h40/paper_h60 in RunMode ValidateSet",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27125757592","push","completed","failure","main","e6167304db59c0225b44ea33d501f56caf608b58","1","2026-06-08T08:36:59Z","2026-06-08T08:36:59Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27125758404","2","ENGINEERING","fix(sweep): allow paper_h40/paper_h60 in RunMode ValidateSet","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27125758404","push","completed","success","main","e6167304db59c0225b44ea33d501f56caf608b58","1","2026-06-08T08:37:00Z","2026-06-08T08:41:07Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27125760724","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27125760724","workflow_dispatch","completed","success","main","e6167304db59c0225b44ea33d501f56caf608b58","1","2026-06-08T08:37:03Z","2026-06-08T13:03:10Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27138055036","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27138055036","workflow_dispatch","completed","failure","main","e6167304db59c0225b44ea33d501f56caf608b58","1","2026-06-08T12:36:21Z","2026-06-08T13:04:49Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27302603394","2","ENGINEERING","Phase 1: clean-lab KG-acceleration ladder (lab1/2/3) + CI workflow + …",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27302603394","push","completed","failure","main","7543d15a6e6d36842ffd82f60b488b1a6dde99cd","1","2026-06-10T20:00:11Z","2026-06-10T20:00:11Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27302609190","2","ENGINEERING","Phase 1: clean-lab KG-acceleration ladder (lab1/2/3) + CI workflow + …","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27302609190","push","completed","failure","main","7543d15a6e6d36842ffd82f60b488b1a6dde99cd","1","2026-06-10T20:00:16Z","2026-06-10T20:02:13Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27305796237","2","PHASE1","Phase 1 (KG acceleration, clean labs)","Phase 1 (KG acceleration, clean labs)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27305796237","workflow_dispatch","completed","success","main","7543d15a6e6d36842ffd82f60b488b1a6dde99cd","1","2026-06-10T20:56:14Z","2026-06-10T21:43:57Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27336480659","2","ENGINEERING","Add Phase-1 factorial run-modes (baseline/kg_only/pbrs_only/full)",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27336480659","push","completed","failure","main","55c01063165bf06f53dd6359c20fcb8940af5cc0","1","2026-06-11T09:12:23Z","2026-06-11T09:12:23Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27336483688","2","ENGINEERING","Add Phase-1 factorial run-modes (baseline/kg_only/pbrs_only/full)","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27336483688","push","completed","failure","main","55c01063165bf06f53dd6359c20fcb8940af5cc0","1","2026-06-11T09:12:26Z","2026-06-11T09:15:02Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27336756264","2","PHASE1","Phase 1 (KG acceleration, clean labs)","Phase 1 (KG acceleration, clean labs)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27336756264","workflow_dispatch","completed","success","main","55c01063165bf06f53dd6359c20fcb8940af5cc0","1","2026-06-11T09:17:23Z","2026-06-11T10:05:23Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27339902999","2","PHASE1","Phase 1 (KG acceleration, clean labs)","Phase 1 (KG acceleration, clean labs)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27339902999","workflow_dispatch","completed","failure","main","55c01063165bf06f53dd6359c20fcb8940af5cc0","1","2026-06-11T10:15:40Z","2026-06-11T10:57:31Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27342557969","2","ENGINEERING","phase1: retry train build-classes download (ETIMEDOUT fix) + add phas…",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27342557969","push","completed","failure","main","7ac37a10fe3b3c23bc2b54159c40142fd367e821","1","2026-06-11T11:08:07Z","2026-06-11T11:08:07Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27342559370","2","ENGINEERING","phase1: retry train build-classes download (ETIMEDOUT fix) + add phas…","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27342559370","push","completed","failure","main","7ac37a10fe3b3c23bc2b54159c40142fd367e821","1","2026-06-11T11:08:09Z","2026-06-11T11:28:09Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27342571251","2","PHASE1","Phase 1 (KG acceleration, clean labs)","Phase 1 (KG acceleration, clean labs)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27342571251","workflow_dispatch","completed","success","main","7ac37a10fe3b3c23bc2b54159c40142fd367e821","1","2026-06-11T11:08:23Z","2026-06-11T11:41:03Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27344626272","2","PHASE1","Phase 1 (KG acceleration, clean labs)","Phase 1 (KG acceleration, clean labs)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27344626272","workflow_dispatch","completed","success","main","7ac37a10fe3b3c23bc2b54159c40142fd367e821","1","2026-06-11T11:48:45Z","2026-06-11T12:37:48Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27347962788","2","PHASE1","Phase 1 (KG acceleration, clean labs)","Phase 1 (KG acceleration, clean labs)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27347962788","workflow_dispatch","completed","failure","main","7ac37a10fe3b3c23bc2b54159c40142fd367e821","1","2026-06-11T12:50:05Z","2026-06-11T13:36:40Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27439349420","2","ENGINEERING","KG cross-zone coupling stereotypes (lab3): Part A (no false rank clai…",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27439349420","push","completed","failure","kg-crosszone-coupling","7629d0f1f5a77e22329ccec159115e4c7ab52cec","1","2026-06-12T19:52:20Z","2026-06-12T19:52:20Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27439552442","2","ENGINEERING","docs: add GitHub Actions overnight A/B run command (before=main kg_on…",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27439552442","push","completed","failure","kg-crosszone-coupling","866297d54750c91f4595962f9c975d2f1704f629","1","2026-06-12T19:56:29Z","2026-06-12T19:56:29Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27461130688","2","ENGINEERING","lab3 sim: bump cross-zone bleed to rank-moving magnitude (lamp 50->15…",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27461130688","push","completed","failure","kg-crosszone-coupling-bump","8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1","1","2026-06-13T08:03:39Z","2026-06-13T08:03:39Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27462763635","2","ENGINEERING","KG-X mechanism ablation: untargeted cross-zone bonus mode (Part B con…",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27462763635","push","completed","failure","kg-crosszone-ablation","c633718766afb0c77f8fabd942f6e0aecdfa923d","1","2026-06-13T09:21:14Z","2026-06-13T09:21:14Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27463565168","2","PHASE1","Phase 1 (KG acceleration, clean labs)","Phase 1 (KG acceleration, clean labs)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27463565168","workflow_dispatch","completed","failure","kg-crosszone-ablation","c633718766afb0c77f8fabd942f6e0aecdfa923d","1","2026-06-13T09:59:33Z","2026-06-13T10:43:52Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27464823227","2","ENGINEERING","ci: retry Node-RED npm install on transient network errors (ECONNRESET)",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27464823227","push","completed","failure","kg-crosszone-ablation","e8d63e09be504f1dc206737ca8feb05299fe1031","1","2026-06-13T10:58:34Z","2026-06-13T10:58:34Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27470243307","2","ENGINEERING","Phase 2: fault detection/blacklist/re-learn + multi-fault labs + one-…",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27470243307","push","completed","failure","phase2-fault-detection","8ff250d8f9664ec0169654161af492e749e81d0e","1","2026-06-13T14:59:51Z","2026-06-13T14:59:51Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27470327544","2","ENGINEERING","ci: register Phase 2 workflow (workflow_dispatch) on default branch",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27470327544","push","completed","failure","main","67d90de75a3a14579d9ef6f7a972840e36d912ed","1","2026-06-13T15:03:04Z","2026-06-13T15:03:04Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27470327894","2","ENGINEERING","ci: register Phase 2 workflow (workflow_dispatch) on default branch","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27470327894","push","completed","failure","main","67d90de75a3a14579d9ef6f7a972840e36d912ed","1","2026-06-13T15:03:05Z","2026-06-13T15:04:45Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27499349566","2","ENGINEERING","Phase 2.1: policy-stability recovery criterion (make re-convergence m…",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27499349566","push","completed","failure","phase2-fault-detection","f4ac3fe8549eaa4948d6a64b9cb87cf06a623143","1","2026-06-14T12:48:49Z","2026-06-14T12:48:49Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27507062387","2","ENGINEERING","Phase 2.2: goal-rate certification + lab3_f2inv spotlight FP fix",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27507062387","push","completed","failure","phase2-fault-detection","aa74486d2a748a9f75fca2acc28b1599e594ac10","1","2026-06-14T17:48:21Z","2026-06-14T17:48:21Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27529483761","2","ENGINEERING","fix(phase2): primary-detection-time component attribution kills lab3_…",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27529483761","push","completed","failure","phase2-fault-detection","2aab559a027468b929cdb5bc83fc402519ccefb2","1","2026-06-15T06:58:36Z","2026-06-15T06:58:36Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27546737030","2","ENGINEERING","fix(phase2): ambiguous-abstain closes lab3_f2inv Spotlight FP race (v…",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27546737030","push","completed","failure","phase2-fault-detection","985c7a18558b6d5cb96c018a395b0aae6389f410","1","2026-06-15T12:37:49Z","2026-06-15T12:37:49Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27564260188","2","ENGINEERING","ci(phase2): harden against JitPack flakes - retry adapt dep resolutio…",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27564260188","push","completed","failure","phase2-fault-detection","2981147fc4c740d9ce3340be363d010a34937324","1","2026-06-15T17:30:13Z","2026-06-15T17:30:13Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-16T13:30:43.5358026Z","Public Actions run-list snapshot ACTIONS_RUNS_20260616T133043Z.json; job and artifact details were not batch-resolved."
"27597563099","2","ENGINEERING","Phase 3: response-delay learning (process dynamics)",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27597563099","push","completed","failure","phase3-process-dynamics","7137f8870881017a9eedd40c837e517481d0e9ce","1","2026-06-16T06:01:33Z","2026-06-16T06:01:33Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-16T13:30:43.5358026Z","Public Actions run-list snapshot ACTIONS_RUNS_20260616T133043Z.json; job and artifact details were not batch-resolved."
